"Id_Votacao";"Nome_Dep";"Sigla_Partido";"Voto";"VotoLider";"VotoGov"
1989004,00;"ANTERO PAES DE BARROS";"PMDB";"N";"N";"S"
1989004,00;"ADAUTO PEREIRA";"PDS";"N";;"S"
1989004,00;"ADHEMAR DE BARROS FILHO";"PDT";"N";"N";"S"
1989004,00;"ADROALDO STRECK";"S/PART";"N";;"S"
1989004,00;"ADYLSON MOTTA";"PDS";"N";;"S"
1989004,00;"AECIO NEVES";"PMDB";"N";"N";"S"
1989004,00;"ALBERICO CORDEIRO";"PFL";"N";"N";"S"
1989004,00;"ALBERICO FILHO";"PMDB";"F";"N";"S"
1989004,00;"ALDO ARANTES";"PCdoB";"N";"N";"S"
1989004,00;"ALVARO VALLE";"PL";"F";"N";"S"
1989004,00;"ANTONIO UENO";"PFL";"N";"N";"S"
1989004,00;"ARNALDO FARIA DE SA";"PJ";"N";;"S"
1989004,00;"AROLDE DE OLIVEIRA";"PFL";"S";"N";"S"
1989004,00;"AUGUSTO CARVALHO";"PCB";"N";"N";"S"
1989004,00;"BASILIO VILLANI";"PTB";"N";;"S"
1989004,00;"BENITO GAMA";"PFL";"S";"N";"S"
1989004,00;"BONIFACIO DE ANDRADA";"PDS";"S";;"S"
1989004,00;"BOSCO FRANCA";"PMDB";"N";"N";"S"
1989004,00;"CARLOS CARDINAL";"PDT";"N";"N";"S"
1989004,00;"CARLOS MOSCONI";"PSDB";"N";"N";"S"
1989004,00;"CLEONANCIO FONSECA";"PFL";"N";"N";"S"
1989004,00;"COSTA FERREIRA";"PFL";"F";"N";"S"
1989004,00;"CUNHA BUENO";"PDS";"S";;"S"
1989004,00;"DELFIM NETTO";"PDS";"S";;"S"
1989004,00;"DOMINGOS LEONELLI";"S/PART";"N";;"S"
1989004,00;"ELIAS MURAD";"PTB";"N";;"S"
1989004,00;"ERALDO TRINDADE";"PFL";"N";"N";"S"
1989004,00;"FELIPE MENDES";"PDS";"N";;"S"
1989004,00;"FERNANDO LYRA";"PDT";"N";"N";"S"
1989004,00;"FIRMO DE CASTRO";"PMDB";"N";"N";"S"
1989004,00;"FRANCISCO COELHO";"PFL";"N";"N";"S"
1989004,00;"FRANCISCO DIOGENES";"PDS";"S";;"S"
1989004,00;"FRANCISCO DORNELLES";"PFL";"S";"N";"S"
1989004,00;"FREIRE JUNIOR";"PMDB";"S";"N";"S"
1989004,00;"GENESIO BERNARDINO";"PMDB";"S";"N";"S"
1989004,00;"GERSON PERES";"PDS";"F";;"S"
1989004,00;"GONZAGA PATRIOTA";"PMDB";"N";"N";"S"
1989004,00;"HAROLDO LIMA";"PCdoB";"N";"N";"S"
1989004,00;"HELIO ROSAS";"PMDB";"N";"N";"S"
1989004,00;"HENRIQUE EDUARDO ALVES";"PMDB";"N";"N";"S"
1989004,00;"HUMBERTO SOUTO";"PFL";"N";"N";"S"
1989004,00;"IBERE FERREIRA";"PFL";"N";"N";"S"
1989004,00;"IBRAHIM ABI-ACKEL";"PDS";"S";;"S"
1989004,00;"INOCENCIO OLIVEIRA";"PFL";"N";"N";"S"
1989004,00;"IVO MAINARDI";"PMDB";"N";"N";"S"
1989004,00;"JAIRO AZI";"PDC";"S";"N";"S"
1989004,00;"JAIRO CARNEIRO";"PDC";"N";"N";"S"
1989004,00;"JAYME SANTANA";"PSDB";"N";"N";"S"
1989004,00;"JOAO NATAL";"PMDB";"F";"N";"S"
1989004,00;"JOFRAN FREJAT";"PFL";"N";"N";"S"
1989004,00;"JONIVAL LUCAS";"PDC";"F";"N";"S"
1989004,00;"JOSE CARLOS COUTINHO";"PL";"N";"N";"S"
1989004,00;"JOSE CARLOS SABOIA";"PSB";"N";"N";"S"
1989004,00;"JOSE GENOINO";"PT";"N";"N";"S"
1989004,00;"JOSE JORGE";"PFL";"N";"N";"S"
1989004,00;"JOSE MAURICIO";"PDT";"N";"N";"S"
1989004,00;"JOSE MENDONCA BEZERRA";"PFL";"F";"N";"S"
1989004,00;"JOSE SANTANA DE VASCONCELLOS";"PFL";"N";"N";"S"
1989004,00;"JOSE THOMAZ NONO";"PFL";"N";"N";"S"
1989004,00;"KOYU IHA";"PSDB";"F";"N";"S"
1989004,00;"LAEL VARELLA";"PFL";"S";"N";"S"
1989004,00;"LEOPOLDO BESSONE";"PMDB";"N";"N";"S"
1989004,00;"LEUR LOMANTO";"PFL";"N";"N";"S"
1989004,00;"LUIS EDUARDO";"PFL";"S";"N";"S"
1989004,00;"LUIS ROBERTO PONTE";"PMDB";"N";"N";"S"
1989004,00;"LUIZ GUSHIKEN";"PT";"N";"N";"S"
1989004,00;"LUIZ HENRIQUE";"PMDB";"N";"N";"S"
1989004,00;"MALULY NETTO";"PFL";"N";"N";"S"
1989004,00;"MANOEL CASTRO";"PFL";"S";"N";"S"
1989004,00;"MARCIA CIBILIS VIANA";"PDT";"N";"N";"S"
1989004,00;"MARCOS LIMA";"PMDB";"F";"N";"S"
1989004,00;"MARIO DE OLIVEIRA";"PMDB";"N";"N";"S"
1989004,00;"MAURICIO CAMPOS";"PFL";"N";"N";"S"
1989004,00;"MAX ROSENMANN";"PMDB";"N";"N";"S"
1989004,00;"MICHEL TEMER";"PMDB";"F";"N";"S"
1989004,00;"MIRO TEIXEIRA";"PDT";"N";"N";"S"
1989004,00;"MUSSA DEMES";"PFL";"N";"N";"S"
1989004,00;"NESTOR DUARTE";"PMDB";"N";"N";"S"
1989004,00;"NEY LOPES";"PFL";"N";"N";"S"
1989004,00;"NILSON GIBSON";"PMDB";"N";"N";"S"
1989004,00;"OSMIR LIMA";"PMDB";"N";"N";"S"
1989004,00;"OSVALDO COELHO";"PFL";"S";"N";"S"
1989004,00;"PAES DE ANDRADE";"PMDB";"N";"N";"S"
1989004,00;"PAES LANDIM";"PFL";"S";"N";"S"
1989004,00;"PAULO DELGADO";"PT";"N";"N";"S"
1989004,00;"PAULO MOURAO";"PDS";"S";;"S"
1989004,00;"PAULO PAIM";"PT";"N";"N";"S"
1989004,00;"PEDRO CANEDO";"PFL";"N";"N";"S"
1989004,00;"PRISCO VIANA";"PMDB";"S";"N";"S"
1989004,00;"RAIMUNDO BEZERRA";"PMDB";"N";"N";"S"
1989004,00;"RAQUEL CAPIBERIBE";"PSB";"N";"N";"S"
1989004,00;"RAUL BELEM";"PMDB";"N";"N";"S"
1989004,00;"RENATO JOHNSSON";"PMDB";"S";"N";"S"
1989004,00;"RICARDO IZAR";"PFL";"F";"N";"S"
1989004,00;"RITA CAMATA";"PMDB";"N";"N";"S"
1989004,00;"ROBERTO BALESTRA";"PDC";"N";"N";"S"
1989004,00;"ROBERTO BRANT";"PMDB";"N";"N";"S"
1989004,00;"ROBERTO JEFFERSON";"PTB";"S";;"S"
1989004,00;"RODRIGUES PALMA";"PTB";"N";;"S"
1989004,00;"RUBEM MEDINA";"PFL";"A";"N";"S"
1989004,00;"SALATIEL CARVALHO";"PFL";"N";"N";"S"
1989004,00;"SARNEY FILHO";"PFL";"S";"N";"S"
1989004,00;"SAULO QUEIROZ";"PSDB";"N";"N";"S"
1989004,00;"SERGIO NAYA";"PMDB";"A";"N";"S"
1989004,00;"SILVIO ABREU";"PSC";"N";;"S"
1989004,00;"SIMAO SESSIM";"PFL";"N";"N";"S"
1989004,00;"TELMO KIRST";"PDS";"S";;"S"
1989004,00;"UBIRATAN AGUIAR";"PMDB";"N";"N";"S"
1989004,00;"WILSON CAMPOS";"PMDB";"F";"N";"S"
1989004,00;"ZE GOMES DA ROCHA";"PDC";"S";"N";"S"
1989004,00;"ARY VALADAO";"PDS";"S";;"S"
1989004,00;"HAROLDO SABOIA";"PMDB";"N";"N";"S"
1989004,00;"RONALDO CEZAR COELHO";"PSDB";"N";"N";"S"
1989004,00;"JOSE LOURENCO";"PFL";"N";"N";"S"
1989004,00;"ASDRUBAL BENTES";"PMDB";"N";"N";"S"
1989004,00;"FLAVIO PALMIER DA VEIGA";"PMDB";"S";"N";"S"
1989004,00;"JOAO CARLOS BACELAR_2003";"PMDB";"N";"N";"S"
1989004,00;"ISRAEL PINHEIRO";"PMDB";"N";"N";"S"
1989004,00;"OCTAVIO ELISIO";"PSDB";"N";"N";"S"
1989004,00;"AECIO DE BORBA";"PDS";"S";;"S"
1989004,00;"JOSE COSTA";"PMDB";"N";"N";"S"
1989004,00;"MESSIAS GOIS";"PFL";"S";"N";"S"
1989004,00;"OSMAR LEITAO ROSA";"PFL";"N";"N";"S"
1989004,00;"ANTONIO FERREIRA";"PFL";"F";"N";"S"
1989004,00;"ASSIS CANUTO";"PFL";"N";"N";"S"
1989004,00;"ERALDO TINOCO";"PFL";"S";"N";"S"
1989004,00;"FABIO FELDMANN";"PSDB";"N";"N";"S"
1989004,00;"LUIZ SALOMAO";"PDT";"N";"N";"S"
1989004,00;"MARIO ASSAD";"PFL";"N";"N";"S"
1989004,00;"MILTON BARBOSA";"PDC";"N";"N";"S"
1989004,00;"AMARAL NETTO";"PDS";"S";;"S"
1989004,00;"ABIGAIL FEITOSA";"PSB";"N";"N";"S"
1989004,00;"ADEMIR ANDRADE";"PSB";"N";"N";"S"
1989004,00;"ADOLFO OLIVEIRA";"PL";"N";"N";"S"
1989004,00;"AFIF DOMINGOS";"PL";"F";"N";"S"
1989004,00;"AFRISIO VIEIRA LIMA";"PMDB";"N";"N";"S"
1989004,00;"AGASSIZ ALMEIDA";"PMDB";"N";"N";"S"
1989004,00;"AGRIPINO DE OLIVEIRA LIMA";"PFL";"N";"N";"S"
1989004,00;"AIRTON CORDEIRO";"PFL";"F";"N";"S"
1989004,00;"AIRTON SANDOVAL";"PMDB";"N";"N";"S"
1989004,00;"ALARICO ABIB";"PMDB";"F";"N";"S"
1989004,00;"ALCENI GUERRA";"PFL";"N";"N";"S"
1989004,00;"ALCIDES LIMA";"PFL";"N";"N";"S"
1989004,00;"ALERCIO DIAS";"PFL";"S";"N";"S"
1989004,00;"ALEXANDRE PUZYNA";"PMDB";"F";"N";"S"
1989004,00;"ALOYSIO CHAVES";"PFL";"N";"N";"S"
1989004,00;"ALOYSIO TEIXEIRA";"PMDB";"S";"N";"S"
1989004,00;"ALUIZIO CAMPOS";"PMDB";"N";"N";"S"
1989004,00;"ALVARO ANTONIO";"PMDB";"N";"N";"S"
1989004,00;"ALYSSON PAULINELLI";"PFL";"N";"N";"S"
1989004,00;"ALZIRO GOMES";"PFL";"F";"N";"S"
1989004,00;"AMAURY MULLER";"PDT";"N";"N";"S"
1989004,00;"AMILCAR MOREIRA";"PMDB";"N";"N";"S"
1989004,00;"ANGELO MAGALHAES";"PFL";"S";"N";"S"
1989004,00;"ANNIBAL BARCELLOS";"PFL";"N";"N";"S"
1989004,00;"ANNA MARIA RATTES";"PSDB";"N";"N";"S"
1989004,00;"ANTONIO BRITTO";"PMDB";"N";"N";"S"
1989004,00;"ANTONIO CAMARA";"PMDB";"N";"N";"S"
1989004,00;"ANTONIO CARLOS KONDER REIS";"PDS";"N";;"S"
1989004,00;"ANTONIO CARLOS MENDES THAME";"PFL";"N";"N";"S"
1989004,00;"ANTONIO DE JESUS";"PMDB";"N";"N";"S"
1989004,00;"ANTONIO GASPAR";"PMDB";"N";"N";"S"
1989004,00;"ANTONIO MARIZ";"PMDB";"N";"N";"S"
1989004,00;"ANTONIO PEROSA";"PSDB";"N";"N";"S"
1989004,00;"ARISTIDES CUNHA";"PSC";"N";;"S"
1989004,00;"ARNALDO MARTINS";"PMDB";"N";"N";"S"
1989004,00;"ARNALDO MORAES";"PMDB";"F";"N";"S"
1989004,00;"ARNALDO PRIETO";"PFL";"N";"N";"S"
1989004,00;"ARNOLD FIORAVANTE";"PDS";"S";;"S"
1989004,00;"ARTENIR WERNER";"PDS";"S";;"S"
1989004,00;"ARTUR DA TAVOLA";"PSDB";"F";"N";"S"
1989004,00;"ARTUR LIMA CAVALCANTI";"PDT";"N";"N";"S"
1989004,00;"ATILA LIRA";"PFL";"N";"N";"S"
1989004,00;"BENEDICTO MONTEIRO";"PTB";"N";;"S"
1989004,00;"BENEDITA DA SILVA";"PT";"N";"N";"S"
1989004,00;"BERNARDO CABRAL";"PMDB";"F";"N";"S"
1989004,00;"BETE MENDES";"PMDB";"N";"N";"S"
1989004,00;"BETH AZIZE";"PSDB";"N";"N";"S"
1989004,00;"BEZERRA DE MELO";"PMDB";"N";"N";"S"
1989004,00;"BOCAYUVA CUNHA";"PDT";"N";"N";"S"
1989004,00;"BORGES DA SILVEIRA";"PMDB";"F";"N";"S"
1989004,00;"BRANDAO MONTEIRO";"PDT";"N";"N";"S"
1989004,00;"CAIO POMPEU DE TOLEDO";"PSDB";"N";"N";"S"
1989004,00;"CARLOS COTTA";"PSDB";"N";"N";"S"
1989004,00;"CARLOS VINAGRE";"PMDB";"N";"N";"S"
1989004,00;"CARLOS VIRGILIO";"PDS";"F";;"S"
1989004,00;"CARREL BENEVIDES";"PTB";"N";;"S"
1989004,00;"CELIO DE CASTRO";"PSDB";"N";"N";"S"
1989004,00;"CELSO DOURADO";"PMDB";"N";"N";"S"
1989004,00;"CESAR CALS NETO";"PSD";"N";;"S"
1989004,00;"CESAR MAIA";"PDT";"N";"N";"S"
1989004,00;"CHAGAS DUARTE";"PFL";"N";"N";"S"
1989004,00;"CHAGAS NETO";"PMDB";"N";"N";"S"
1989004,00;"CHICO HUMBERTO";"PDT";"N";"N";"S"
1989004,00;"CHRISTOVAM CHIARADIA";"PFL";"N";"N";"S"
1989004,00;"CID CARVALHO";"PMDB";"N";"N";"S"
1989004,00;"CRISTINA TAVARES";"PSDB";"F";"N";"S"
1989004,00;"DALTON CANABRAVA";"PMDB";"N";"N";"S"
1989004,00;"DARCY DEITOS";"PMDB";"N";"N";"S"
1989004,00;"DARCY POZZA";"PDS";"S";;"S"
1989004,00;"DASO COIMBRA";"PMDB";"N";"N";"S"
1989004,00;"DEL BOSCO AMARAL";"PMDB";"N";"N";"S"
1989004,00;"DELIO BRAZ";"PMDB";"S";"N";"S"
1989004,00;"DENISAR ARNEIRO";"PMDB";"S";"N";"S"
1989004,00;"DIONISIO DAL PRA";"PFL";"N";"N";"S"
1989004,00;"DIONISIO HAGE";"PFL";"N";"N";"S"
1989004,00;"DIRCE TUTU QUADROS";"PSDB";"N";"N";"S"
1989004,00;"DJENAL GONCALVES";"PMDB";"N";"N";"S"
1989004,00;"DOMINGOS JUVENIL";"PMDB";"N";"N";"S"
1989004,00;"DORETO CAMPANARI";"PMDB";"N";"N";"S"
1989004,00;"DOUTEL DE ANDRADE";"PDT";"N";"N";"S"
1989004,00;"EDIVALDO MOTTA";"PMDB";"F";"N";"S"
1989004,00;"EDME TAVARES";"PFL";"N";"N";"S"
1989004,00;"EDMILSON VALENTIM";"PCdoB";"N";"N";"S"
1989004,00;"EDMUNDO GALDINO";"PSDB";"N";"N";"S"
1989004,00;"EDUARDO BONFIM";"PCdoB";"N";"N";"S"
1989004,00;"EDUARDO MOREIRA";"PMDB";"F";"N";"S"
1989004,00;"EDUARDO SIQUEIRA CAMPOS";"PDC";"N";"N";"S"
1989004,00;"EGIDIO FERREIRA LIMA";"PMDB";"A";"N";"S"
1989004,00;"ELIEL RODRIGUES";"PMDB";"N";"N";"S"
1989004,00;"ELIEZER MOREIRA";"PFL";"N";"N";"S"
1989004,00;"ENOC VIEIRA";"PFL";"N";"N";"S"
1989004,00;"ERICO PEGORARO";"PFL";"N";"N";"S"
1989004,00;"ERNESTO GRADELLA";"PT";"N";"N";"S"
1989004,00;"ERVIN BONKOSKI";"PTB";"N";;"S"
1989004,00;"ETEVALDO NOGUEIRA";"PFL";"N";"N";"S"
1989004,00;"EUCLIDES SCALCO";"PSDB";"N";"N";"S"
1989004,00;"EUNICE MICHILES";"PFL";"N";"N";"S"
1989004,00;"EURICO RIBEIRO";"PDS";"N";;"S"
1989004,00;"EVALDO GONCALVES";"PFL";"N";"N";"S"
1989004,00;"EXPEDITO MACHADO";"PMDB";"S";"N";"S"
1989004,00;"EZIO FERREIRA";"PFL";"N";"N";"S"
1989004,00;"FABIO RAUNHEITTI";"PTB";"S";;"S"
1989004,00;"FARABULINI JUNIOR";"PTB";"F";;"S"
1989004,00;"FAUSTO FERNANDES";"PMDB";"N";"N";"S"
1989004,00;"FAUSTO ROCHA";"PFL";"S";"N";"S"
1989004,00;"FELIPE CHEIDDE";"PMDB";"F";"N";"S"
1989004,00;"FERES NADER";"PTB";"S";;"S"
1989004,00;"FERNANDO BASTOS";"PFL";"S";"N";"S"
1989004,00;"FERNANDO BEZERRA COELHO";"PMDB";"N";"N";"S"
1989004,00;"FERNANDO GASPARIAN";"PMDB";"F";"N";"S"
1989004,00;"FERNANDO SANTANA";"PCB";"N";"N";"S"
1989004,00;"FERNANDO VELASCO";"PMDB";"N";"N";"S"
1989004,00;"FLAVIO ROCHA";"PL";"A";"N";"S"
1989004,00;"FLORESTAN FERNANDES";"PT";"N";"N";"S"
1989004,00;"FLORICENO PAIXAO";"PDT";"N";"N";"S"
1989004,00;"FRANCA TEIXEIRA";"PMDB";"S";"N";"S"
1989004,00;"FRANCISCO BENJAMIM";"PFL";"N";"N";"S"
1989004,00;"FRANCISCO CARNEIRO";"PMDB";"N";"N";"S"
1989004,00;"FRANCISCO KUSTER";"PSDB";"N";"N";"S"
1989004,00;"FRANCISCO PINTO";"PMDB";"N";"N";"S"
1989004,00;"FRANCISCO ROLIM";"PSB";"N";"N";"S"
1989004,00;"FRANCISCO SALES";"PMDB";"N";"N";"S"
1989004,00;"FURTADO LEITE";"PFL";"F";"N";"S"
1989004,00;"GABRIEL GUERREIRO";"PMDB";"N";"N";"S"
1989004,00;"GANDI JAMIL";"PFL";"S";"N";"S"
1989004,00;"GASTONE RIGHI";"PTB";"N";;"S"
1989004,00;"GENEBALDO CORREIA";"PMDB";"N";"N";"S"
1989004,00;"GENESIO DE BARROS";"PMDB";"F";"N";"S"
1989004,00;"GEOVANI BORGES";"PFL";"N";"N";"S"
1989004,00;"GERALDO ALCKMIN FILHO";"PSDB";"N";"N";"S"
1989004,00;"GERALDO BULHOES";"PMDB";"N";"N";"S"
1989004,00;"GERALDO CAMPOS";"PSDB";"N";"N";"S"
1989004,00;"GERALDO FLEMING";"PMDB";"N";"N";"S"
1989004,00;"GERSON MARCONDES";"PMDB";"S";"N";"S"
1989004,00;"GERSON VILAS BOAS";"PMDB";"N";"N";"S"
1989004,00;"GIDEL DANTAS";"PDC";"N";"N";"S"
1989004,00;"GILSON MACHADO";"PFL";"F";"N";"S"
1989004,00;"GUMERCINDO MILHOMEM";"PT";"F";"N";"S"
1989004,00;"GUSTAVO DE FARIA";"PMDB";"N";"N";"S"
1989004,00;"HARLAN GADELHA";"PMDB";"N";"N";"S"
1989004,00;"HAROLDO SANFORD";"PMDB";"F";"N";"S"
1989004,00;"HELIO COSTA";"PMDB";"N";"N";"S"
1989004,00;"HELIO DUQUE";"PMDB";"N";"N";"S"
1989004,00;"HELIO MANHAES";"PMDB";"N";"N";"S"
1989004,00;"HENRIQUE CORDOVA";"PDS";"N";;"S"
1989004,00;"HERMES ZANETI";"PSDB";"N";"N";"S"
1989004,00;"HILARIO BRAUN";"PMDB";"F";"N";"S"
1989004,00;"HORACIO FERRAZ";"PFL";"N";"N";"S"
1989004,00;"IBSEN PINHEIRO";"PMDB";"N";"N";"S"
1989004,00;"IRAJA RODRIGUES";"PMDB";"N";"N";"S"
1989004,00;"IRANILDO PEREIRA";"PMDB";"N";"N";"S"
1989004,00;"IRMA PASSONI";"PT";"N";"N";"S"
1989004,00;"ISMAEL WANDERLEY";"PMDB";"N";"N";"S"
1989004,00;"ITURIVAL NASCIMENTO";"PMDB";"N";"N";"S"
1989004,00;"IVO CERSOSIMO";"PMDB";"N";"N";"S"
1989004,00;"IVO LECH";"PMDB";"N";"N";"S"
1989004,00;"IVO VANDERLINDE";"PMDB";"N";"N";"S"
1989004,00;"JACY SCANAGATTA";"PFL";"N";"N";"S"
1989004,00;"JALLES FONTOURA";"PFL";"A";"N";"S"
1989004,00;"JAYME CAMPOS_1987";"PDT";"N";"N";"S"
1989004,00;"JAYME PALIARIN";"PTB";"N";;"S"
1989004,00;"JESUALDO CAVALCANTI";"PFL";"N";"N";"S"
1989004,00;"JESUS TAJRA";"PFL";"N";"N";"S"
1989004,00;"JOACI GOES";"PMDB";"N";"N";"S"
1989004,00;"JOAO AGRIPINO";"PMDB";"N";"N";"S"
1989004,00;"JOAO ALVES";"PFL";"S";"N";"S"
1989004,00;"JOAO CUNHA";"PMDB";"N";"N";"S"
1989004,00;"JOAO DE DEUS ANTUNES";"PTB";"N";;"S"
1989004,00;"JOÃO HERRMANN";"PSB";"F";"N";"S"
1989004,00;"JOAO PAULO";"PT";"N";"N";"S"
1989004,00;"JOAO REZEK";"PMDB";"N";"N";"S"
1989004,00;"JOAQUIM HAICKEL";"PMDB";"N";"N";"S"
1989004,00;"JOAQUIM SUCENA";"PTB";"N";;"S"
1989004,00;"JONAS PINHEIRO";"PFL";"N";"N";"S"
1989004,00;"JONES SANTOS NEVES";"PMDB";"S";"N";"S"
1989004,00;"JORGE ARBAGE";"PDS";"S";;"S"
1989004,00;"JORGE HAGE";"PSDB";"N";"N";"S"
1989004,00;"JORGE LEITE";"PMDB";"S";"N";"S"
1989004,00;"JORGE MEDAUAR";"PMDB";"N";"N";"S"
1989004,00;"JORGE UEQUED";"PMDB";"N";"N";"S"
1989004,00;"JORGE VIANNA";"PMDB";"S";"N";"S"
1989004,00;"JOSE AMANDO";"PMDB";"F";"N";"S"
1989004,00;"JOSE CAMARGO";"PFL";"N";"N";"S"
1989004,00;"JOSE CARLOS GRECCO";"PSDB";"N";"N";"S"
1989004,00;"JOSE CARLOS MARTINEZ";"PMDB";"N";"N";"S"
1989004,00;"JOSE CARLOS VASCONCELOS";"PMDB";"N";"N";"S"
1989004,00;"JOSE DA CONCEICAO";"PMDB";"N";"N";"S"
1989004,00;"JOSE DUTRA";"PMDB";"N";"N";"S"
1989004,00;"JOSE EGREJA";"PTB";"N";;"S"
1989004,00;"JOSE ELIAS";"PTB";"N";;"S"
1989004,00;"JOSE FERNANDES";"PDT";"N";"N";"S"
1989004,00;"JOSE FREIRE";"PMDB";"S";"N";"S"
1989004,00;"JOSE GERALDO";"PMDB";"F";"N";"S"
1989004,00;"JOSE GUEDES";"PSDB";"F";"N";"S"
1989004,00;"JOSE LINS";"PFL";"N";"N";"S"
1989004,00;"JOSE LUIZ DE SA";"PL";"N";"N";"S"
1989004,00;"JOSE LUIZ MAIA";"PDS";"S";;"S"
1989004,00;"JOSE MARANHAO";"PMDB";"S";"N";"S"
1989004,00;"JOSE MARIA EYMAEL";"PDC";"S";"N";"S"
1989004,00;"JOSE MOURA";"PFL";"N";"N";"S"
1989004,00;"JOSE QUEIROZ";"PFL";"N";"N";"S"
1989004,00;"JOSE SERRA";"PSDB";"N";"N";"S"
1989004,00;"JOSE TAVARES";"PMDB";"N";"N";"S"
1989004,00;"JOSE TEIXEIRA";"PFL";"S";"N";"S"
1989004,00;"JOSE TINOCO";"PFL";"F";"N";"S"
1989004,00;"JOSE ULISSES DE OLIVEIRA";"PMDB";"N";"N";"S"
1989004,00;"JOSE VIANA";"PMDB";"N";"N";"S"
1989004,00;"JOVANNI MASINI";"PMDB";"S";"N";"S"
1989004,00;"JUAREZ MARQUES BATISTA";"PSDB";"N";"N";"S"
1989004,00;"JULIO CAMPOS";"PFL";"N";"N";"S"
1989004,00;"JULIO COSTAMILAN";"PMDB";"N";"N";"S"
1989004,00;"LAURO MAIA";"PFL";"S";"N";"S"
1989004,00;"LELIO SOUZA";"PMDB";"N";"N";"S"
1989004,00;"LEONEL JULIO";"PTB";"F";;"S"
1989004,00;"LEOPOLDO SOUZA";"PMDB";"N";"N";"S"
1989004,00;"LEVY DIAS";"PFL";"N";"N";"S"
1989004,00;"LEZIO SATHLER";"PMDB";"N";"N";"S"
1989004,00;"LIDICE DA MATA";"PCdoB";"N";"N";"S"
1989004,00;"LUCIA BRAGA";"PFL";"N";"N";"S"
1989004,00;"LUCIA VANIA";"PMDB";"N";"N";"S"
1989004,00;"LUCIO ALCANTARA";"PFL";"N";"N";"S"
1989004,00;"LUIZ INACIO LULA DA SILVA";"PT";"N";"N";"S"
1989004,00;"LUIZ LEAL";"PMDB";"N";"N";"S"
1989004,00;"LUIZ MARQUES";"PFL";"N";"N";"S"
1989004,00;"LUIZ SOYER";"PMDB";"S";"N";"S"
1989004,00;"LUIZ VIANA NETO";"PMDB";"F";"N";"S"
1989004,00;"LURDINHA SAVIGNON";"PT";"N";"N";"S"
1989004,00;"LYSANEAS MACIEL";"PDT";"N";"N";"S"
1989004,00;"MAGUITO VILELA";"PMDB";"N";"N";"S"
1989004,00;"MANOEL MOREIRA";"PMDB";"N";"N";"S"
1989004,00;"MANOEL RIBEIRO";"PMDB";"N";"N";"S"
1989004,00;"MANUEL DOMINGOS";"PCdoB";"N";"N";"S"
1989004,00;"MARCELO CORDEIRO";"PMDB";"N";"N";"S"
1989004,00;"MARCIA KUBITSCHECK";"PMDB";"N";"N";"S"
1989004,00;"MARCIO BRAGA";"PMDB";"N";"N";"S"
1989004,00;"MARCOS FORMIGA";"PFL";"N";"N";"S"
1989004,00;"MARCOS QUEIROZ";"PMDB";"N";"N";"S"
1989004,00;"MARIA DE LOURDES ABADIA";"PSDB";"N";"N";"S"
1989004,00;"MARIA LUCIA_1987";"PMDB";"N";"N";"S"
1989004,00;"MARIO BOUCHARDET";"PMDB";"F";"N";"S"
1989004,00;"MARIO LIMA";"PMDB";"N";"N";"S"
1989004,00;"MARLUCE PINTO";"PTB";"N";;"S"
1989004,00;"MATHEUS IENSEN";"PMDB";"F";"N";"S"
1989004,00;"MATTOS LEAO";"PMDB";"N";"N";"S"
1989004,00;"MAURICIO FRUET";"PMDB";"N";"N";"S"
1989004,00;"MAURICIO NASSER";"PMDB";"N";"N";"S"
1989004,00;"MAURICIO PADUA";"PMDB";"N";"N";"S"
1989004,00;"MAURILIO FERREIRA LIMA";"PMDB";"N";"N";"S"
1989004,00;"MAURO CAMPOS";"PSDB";"N";"N";"S"
1989004,00;"MAURO MIRANDA";"PMDB";"N";"N";"S"
1989004,00;"MAURO SAMPAIO";"PMDB";"F";"N";"S"
1989004,00;"MELLO REIS";"PDS";"S";;"S"
1989004,00;"MELO FREIRE";"PMDB";"S";"N";"S"
1989004,00;"MENDES BOTELHO";"PTB";"F";;"S"
1989004,00;"MENDES RIBEIRO";"PMDB";"N";"N";"S"
1989004,00;"MESSIAS SOARES";"PTR";"N";;"S"
1989004,00;"MILTON LIMA";"PMDB";"N";"N";"S"
1989004,00;"MILTON REIS";"PMDB";"S";"N";"S"
1989004,00;"MIRALDO GOMES";"PDC";"N";"N";"S"
1989004,00;"MOEMA SAO THIAGO";"PSDB";"N";"N";"S"
1989004,00;"MOISES AVELINO";"PMDB";"S";"N";"S"
1989004,00;"MOYSES PIMENTEL";"PMDB";"N";"N";"S"
1989004,00;"MYRIAM PORTELLA";"PDS";"N";;"S"
1989004,00;"NAPHTALI ALVES DE SOUZA";"PMDB";"N";"N";"S"
1989004,00;"NARCISO MENDES";"PFL";"S";"N";"S"
1989004,00;"NELSON AGUIAR";"PDT";"N";"N";"S"
1989004,00;"NELSON JOBIM";"PMDB";"F";"N";"S"
1989004,00;"NELSON SABRA";"PFL";"S";"N";"S"
1989004,00;"NELSON SEIXAS";"PDT";"N";"N";"S"
1989004,00;"NELTON FRIEDRICH";"PSDB";"N";"N";"S"
1989004,00;"NILSO SGUAREZI";"PMDB";"N";"N";"S"
1989004,00;"NYDER BARBOSA";"PMDB";"S";"N";"S"
1989004,00;"ONOFRE CORREA";"PMDB";"N";"N";"S"
1989004,00;"ORLANDO BEZERRA";"PFL";"N";"N";"S"
